smiles,rdkit__qed,rdkit__SPS,rdkit__MolWt,rdkit__HeavyAtomMolWt,rdkit__ExactMolWt,rdkit__NumValenceElectrons,rdkit__NumRadicalElectrons,rdkit__MaxPartialCharge,rdkit__MinPartialCharge,rdkit__MaxAbsPartialCharge,rdkit__MinAbsPartialCharge,rdkit__FpDensityMorgan1,rdkit__FpDensityMorgan2,rdkit__FpDensityMorgan3,rdkit__LabuteASA,rdkit__TPSA,rdkit__FractionCSP3,rdkit__HeavyAtomCount,rdkit__NHOHCount,rdkit__NOCount,rdkit__NumAliphaticCarbocycles,rdkit__NumAliphaticHeterocycles,rdkit__NumAliphaticRings,rdkit__NumAmideBonds,rdkit__NumAromaticCarbocycles,rdkit__NumAromaticHeterocycles,rdkit__NumAromaticRings,rdkit__NumAtomStereoCenters,rdkit__NumBridgeheadAtoms,rdkit__NumHAcceptors,rdkit__NumHDonors,rdkit__NumHeteroatoms,rdkit__NumHeterocycles,rdkit__NumRotatableBonds,rdkit__NumSaturatedCarbocycles,rdkit__NumSaturatedHeterocycles,rdkit__NumSaturatedRings,rdkit__NumSpiroAtoms,rdkit__NumUnspecifiedAtomStereoCenters,rdkit__Phi,rdkit__RingCount,rdkit__MolLogP,rdkit__MolMR,rdkit__fr_Al_COO,rdkit__fr_Al_OH,rdkit__fr_Al_OH_noTert,rdkit__fr_ArN,rdkit__fr_Ar_COO,rdkit__fr_Ar_N,rdkit__fr_Ar_NH,rdkit__fr_Ar_OH,rdkit__fr_COO,rdkit__fr_COO2,rdkit__fr_C_O,rdkit__fr_C_O_noCOO,rdkit__fr_C_S,rdkit__fr_HOCCN,rdkit__fr_Imine,rdkit__fr_NH0,rdkit__fr_NH1,rdkit__fr_NH2,rdkit__fr_N_O,rdkit__fr_Ndealkylation1,rdkit__fr_Ndealkylation2,rdkit__fr_Nhpyrrole,rdkit__fr_SH,rdkit__fr_aldehyde,rdkit__fr_alkyl_carbamate,rdkit__fr_alkyl_halide,rdkit__fr_allylic_oxid,rdkit__fr_amide,rdkit__fr_amidine,rdkit__fr_aniline,rdkit__fr_aryl_methyl,rdkit__fr_azide,rdkit__fr_azo,rdkit__fr_barbitur,rdkit__fr_benzene,rdkit__fr_benzodiazepine,rdkit__fr_bicyclic,rdkit__fr_diazo,rdkit__fr_dihydropyridine,rdkit__fr_epoxide,rdkit__fr_ester,rdkit__fr_ether,rdkit__fr_furan,rdkit__fr_guanido,rdkit__fr_halogen,rdkit__fr_hdrzine,rdkit__fr_hdrzone,rdkit__fr_imidazole,rdkit__fr_imide,rdkit__fr_isocyan,rdkit__fr_isothiocyan,rdkit__fr_ketone,rdkit__fr_ketone_Topliss,rdkit__fr_lactam,rdkit__fr_lactone,rdkit__fr_methoxy,rdkit__fr_morpholine,rdkit__fr_nitrile,rdkit__fr_nitro,rdkit__fr_nitro_arom,rdkit__fr_nitro_arom_nonortho,rdkit__fr_nitroso,rdkit__fr_oxazole,rdkit__fr_oxime,rdkit__fr_para_hydroxylation,rdkit__fr_phenol,rdkit__fr_phenol_noOrthoHbond,rdkit__fr_phos_acid,rdkit__fr_phos_ester,rdkit__fr_piperdine,rdkit__fr_piperzine,rdkit__fr_priamide,rdkit__fr_prisulfonamd,rdkit__fr_pyridine,rdkit__fr_quatN,rdkit__fr_sulfide,rdkit__fr_sulfonamd,rdkit__fr_sulfone,rdkit__fr_term_acetylene,rdkit__fr_tetrazole,rdkit__fr_thiazole,rdkit__fr_thiocyan,rdkit__fr_thiophene,rdkit__fr_unbrch_alkane,rdkit__fr_urea,pka__num_basic_sites,pka__num_acidic_sites,pka__num_ionizable_sites,pka__has_basic_site,pka__has_acidic_site,pka__is_amphoteric,pka__most_basic_pka,pka__most_acidic_pka,pka__logd_ph,pka__logp_wildman_crippen,pka__logd_estimate,pka__fraction_neutral,pka__base_site_pka_min,pka__base_site_pka_max,pka__base_site_pka_mean,pka__base_site_pka_std,pka__base_site_pka_sum,pka__base_site_pka_range,pka__acid_site_pka_min,pka__acid_site_pka_max,pka__acid_site_pka_mean,pka__acid_site_pka_std,pka__acid_site_pka_sum,pka__acid_site_pka_range,pka__warning_count,pka__warning_multiple_basic_sites,pka__warning_multiple_acidic_sites,pka__warning_amphoteric,pka__warning_fraction_neutral_clamped,pka__warning_fraction_neutral_tiny,pka__base_site_pka_rank_1,pka__base_site_pka_rank_2,pka__base_site_pka_rank_3,pka__base_site_pka_rank_4,pka__base_site_pka_rank_5,pka__base_site_pka_rank_6,pka__base_site_pka_rank_7,pka__acid_site_pka_rank_1,pka__acid_site_pka_rank_2,pka__acid_site_pka_rank_3,pka__acid_site_pka_rank_4,pka__acid_site_pka_rank_5,pka__acid_site_pka_rank_6,pka__acid_site_pka_rank_7,pka__acid_site_pka_rank_8,pka__acid_site_pka_rank_9,pka__acid_site_pka_rank_10,pka__acid_site_pka_rank_11,pka__acid_site_pka_rank_12,pka__acid_site_pka_rank_13,pka__acid_site_pka_rank_14,pka__acid_site_pka_rank_15,pka__acid_site_pka_rank_16,pka__acid_site_pka_rank_17,pka__acid_site_pka_rank_18,pka__acid_site_pka_rank_19,pka__acid_site_pka_rank_20,pka__acid_site_pka_rank_21,pka__acid_site_pka_rank_22,pka__acid_site_pka_rank_23
CC(=O)OC1CC[C@@]2(C)C([C@@H]1Br)[C@H](Br)C[C@H]1[C@@H]3CC[C@H]([C@H](C)CCCC(C)C)[C@@]3(C)CC[C@@H]12,0.2291150691451641,48.03030303030303,588.5090000000001,540.1250000000002,586.202104976,190.0,0.0,0.3024391659502283,-0.4613601990188069,0.4613601990188069,0.3024391659502283,0.9696969696969696,1.6363636363636365,2.303030303030303,219.94446815765104,26.3,0.9655172413793104,33.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,4.0,0.0,6.0,4.0,0.0,4.0,0.0,2.0,8.076321553056225,4.0,8.786200000000003,144.81999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,7.4,8.7862,8.7862,1.0,,,,,0.0,,,,,,0.0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OC(CN1CCCCC1)c1cc(-c2ccccc2)on1,0.9294715349657922,18.05,272.348,252.188,272.15247788,106.0,0.0,0.1667210769124109,-0.3853191376066293,0.3853191376066293,0.1667210769124109,1.15,1.9,2.65,118.5566619460001,49.5,0.4375,20.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,4.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,4.1352001587868745,3.0,2.860900000000001,77.18980000000005,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,1,1,8.3885,12.4896,7.4,2.8609,1.8299,0.0931,8.3885,8.3885,8.3885,0.0,8.3885,0.0,12.4896,12.4896,12.4896,0.0,12.4896,0.0,1,0,0,1,0,0,8.3885,,,,,,,12.4896,,,,,,,,,,,,,,,,,,,,,,
CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,0.7418884276268263,26.0,395.5690000000001,362.3050000000002,395.224262916,152.0,0.0,0.2792216108439277,-0.5076652569767399,0.5076652569767399,0.2792216108439277,1.2222222222222223,1.962962962962963,2.6296296296296298,163.2888470932454,72.88000000000001,0.7,27.0,2.0,6.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,2.0,7.0,1.0,7.0,0.0,1.0,1.0,0.0,3.0,6.456812996648092,3.0,2.136099999999999,108.03830000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,1,1,1,8.5695,10.2899,7.4,2.1361,0.9376,0.0633,3.9536,8.5695,6.26155,2.30795,12.5231,4.6159,10.2899,11.0454,10.66765,0.3777500000000007,21.3353,0.7555000000000014,3,1,1,1,0,0,8.5695,3.9536,,,,,,10.2899,11.0454,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2c(c1)C1CN(C)CCC1N2,0.6936086446451957,29.466666666666665,202.301,184.157,202.146998576,80.0,0.0,0.0378921643289976,-0.3813625229950513,0.3813625229950513,0.0378921643289976,1.4,2.2666666666666666,3.1333333333333333,91.28403146702615,15.27,0.5384615384615384,15.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.992056804419947,3.0,2.20822,63.44470000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,1,1,1,9.4426,13.849,7.4,2.2082,0.1617,0.009,7.9425,9.4426,8.69255,0.7500500000000003,17.3851,1.5001000000000009,13.849,13.849,13.849,0.0,13.849,0.0,2,1,0,1,0,0,9.4426,7.9425,,,,,,13.849,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccccn1)N1CCN(Cc2ccccc2)CC1,0.8636026583497496,15.904761904761903,281.35900000000004,262.207,281.152812228,108.0,0.0,0.272031140878515,-0.3347451513695107,0.3347451513695107,0.272031140878515,0.9523809523809524,1.6666666666666667,2.333333333333333,124.57315627980846,36.440000000000005,0.2941176470588235,21.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,4.261876524577453,3.0,2.0396,81.85950000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,0,0,6.0303,,7.4,2.0396,2.0214,0.9591,4.4359,6.0303,5.2331,0.7972000000000001,10.4662,1.5944000000000005,,,,,0.0,,1,1,0,0,0,0,6.0303,4.4359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)NC(=O)C(/C=C/c2ccccc2)O1,0.8218863548914899,23.625,217.268,202.148,217.11027872,84.0,0.0,0.2549471090394744,-0.3391879100940435,0.3391879100940435,0.2549471090394744,1.3125,2.0,2.5625,95.11549324771843,38.33,0.3076923076923077,16.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.791513472815504,2.0,1.9509,62.57070000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,,13.5336,7.4,1.9509,1.9509,1.0,,,,,0.0,,13.5336,13.5336,13.5336,0.0,13.5336,0.0,0,0,0,0,0,0,,,,,,,,13.5336,,,,,,,,,,,,,,,,,,,,,,
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,0.736992877851952,17.652173913043477,327.8150000000001,309.67100000000005,327.113839876,118.0,0.0,0.1526451399078506,-0.454323131469298,0.454323131469298,0.1526451399078506,1.0,1.7826086956521738,2.608695652173913,140.4982889875376,28.07,0.2777777777777778,23.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.712831532251495,4.0,3.7714000000000025,93.23500000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,0,0,7.5724,,7.4,3.7714,3.3757,0.402,7.4582,7.5724,7.5153,0.0571000000000001,15.0306,0.1142000000000003,,,,,0.0,,1,1,0,0,0,0,7.5724,7.4582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,0.8093498766353519,16.954545454545453,313.788,297.66,313.098189812,112.0,0.0,0.1526451399078304,-0.4543231314693159,0.4543231314693159,0.1526451399078304,1.0454545454545454,1.8636363636363635,2.727272727272727,133.92337538654567,36.86,0.2352941176470588,22.0,1.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.482950853073307,4.0,3.4292000000000025,88.60770000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,0,0,8.7679,,7.4,3.4292,2.0431,0.0411,7.8004,8.7679,8.28415,0.4837499999999997,16.5683,0.9674999999999994,,,,,0.0,,1,1,0,0,0,0,8.7679,7.8004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)NCC(O)COc1cccc2[nH]ccc12,0.7315916457547718,13.11111111111111,248.326,228.166,248.15247788,98.0,0.0,0.1283042100688564,-0.4901351406236708,0.4901351406236708,0.1283042100688564,1.3333333333333333,2.1666666666666665,2.9444444444444446,106.96952192393704,57.28,0.4285714285714285,18.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,4.227227811958831,2.0,1.9055999999999995,72.93920000000004,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,1,1,1,9.0262,13.8683,7.4,1.9056,0.2692,0.0231,3.1696,9.0262,6.097899999999999,2.9283,12.195799999999998,5.856599999999999,13.8683,13.9756,13.92195,0.0536500000000002,27.8439,0.1073000000000004,3,1,1,1,0,0,9.0262,3.1696,,,,,,13.8683,13.9756,,,,,,,,,,,,,,,,,,,,,
NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,0.61514071449147,12.8125,220.228,208.13199999999995,220.084792244,84.0,0.0,0.3203169211358658,-0.5079413894502198,0.5079413894502198,0.3203169211358658,1.5,2.25,2.9375,91.5069347168848,99.34000000000002,0.1818181818181818,16.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,4.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.5357698091729333,2.0,0.8279000000000003,59.278700000000015,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,5,1,1,1,8.7022,2.3076,7.4,0.8279,-5.5878,0.0,3.2511,8.7022,5.976649999999999,2.72555,11.9533,5.451099999999999,2.3076,7.8971,5.2145,2.28740907724584,15.6435,5.5895,4,1,1,1,0,1,8.7022,3.2511,,,,,,2.3076,5.4388,7.8971,,,,,,,,,,,,,,,,,,,,
CCC(N)Cc1c[nH]c2ccccc12,0.7628996091966029,13.285714285714286,188.274,172.146,188.131348512,74.0,0.0,0.0456295765490972,-0.3608890392813215,0.3608890392813215,0.0456295765490972,1.3571428571428572,2.142857142857143,2.9285714285714284,84.12188722684563,41.81,0.3333333333333333,14.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.548071262503341,2.0,2.4477,60.26910000000002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,1,1,1,10.6869,13.9234,7.4,2.4477,-0.8394,0.0005,4.7012,10.6869,7.69405,2.99285,15.3881,5.9857,13.9234,13.9234,13.9234,0.0,13.9234,0.0,2,1,0,1,0,0,10.6869,4.7012,,,,,,13.9234,,,,,,,,,,,,,,,,,,,,,,
CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,0.728144977803554,12.263157894736842,284.252,267.116,284.092593654,104.0,0.0,0.5243186911516109,-0.4035228037308427,0.5243186911516109,0.4035228037308427,1.368421052631579,2.1052631578947367,2.736842105263158,110.79345360841027,85.79,0.3333333333333333,19.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.963882631726829,2.0,1.7435,73.22880000000002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,5,1,1,1,9.3022,1.3168,7.4,1.7435,-6.2473,0.0,3.0233,9.3022,6.162749999999999,3.13945,12.325499999999998,6.278899999999999,1.3168,11.5526,4.7287333333333335,4.825202393912842,14.1862,10.2358,4,1,1,1,0,1,9.3022,3.0233,,,,,,1.3168,1.3168,11.5526,,,,,,,,,,,,,,,,,,,,
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.7005840997557369,12.866666666666667,204.229,192.13299999999995,204.089877624,78.0,0.0,0.3203169210591691,-0.4800776923593587,0.4800776923593587,0.3203169210591691,1.4666666666666666,2.2,2.933333333333333,86.71270096468879,79.11,0.1818181818181818,15.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.4298943857675424,2.0,1.1223000000000003,57.61390000000001,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,1,1,1,8.7219,2.3106,7.4,1.1223,-5.3092,0.0,3.1631,8.7219,5.9425,2.7794,11.885,5.5588,2.3106,5.3706,3.8406,1.5299999999999998,7.6812,3.06,4,1,1,1,0,1,8.7219,3.1631,,,,,,2.3106,5.3706,,,,,,,,,,,,,,,,,,,,,
CCCCCCCCCNc1ncnc2[nH]ccc12,0.6667362191188955,11.0,260.38500000000005,236.193,260.200096768,104.0,0.0,0.1423358444900099,-0.3694092798545869,0.3694092798545869,0.1423358444900099,1.0526315789473684,1.8421052631578947,2.6842105263157894,114.595865247317,53.6,0.6,19.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,5.658903489398384,2.0,4.120400000000003,80.37140000000005,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4,2,6,1,1,1,5.878,13.0635,7.4,4.1204,4.1075,0.9708,3.7087,5.878,4.8816,0.8689632184390776,19.5264,2.1693,13.0635,13.6159,13.3397,0.2762000000000002,26.6794,0.5524000000000004,3,1,1,1,0,0,5.878,5.5339,4.4058,3.7087,,,,13.0635,13.6159,,,,,,,,,,,,,,,,,,,,,
