smiles,pka__acid_site_pka_max,pka__acid_site_pka_mean,pka__acid_site_pka_min,pka__acid_site_pka_range,pka__acid_site_pka_rank_1,pka__acid_site_pka_rank_10,pka__acid_site_pka_rank_11,pka__acid_site_pka_rank_12,pka__acid_site_pka_rank_13,pka__acid_site_pka_rank_14,pka__acid_site_pka_rank_15,pka__acid_site_pka_rank_16,pka__acid_site_pka_rank_17,pka__acid_site_pka_rank_18,pka__acid_site_pka_rank_19,pka__acid_site_pka_rank_2,pka__acid_site_pka_rank_20,pka__acid_site_pka_rank_21,pka__acid_site_pka_rank_22,pka__acid_site_pka_rank_23,pka__acid_site_pka_rank_24,pka__acid_site_pka_rank_25,pka__acid_site_pka_rank_3,pka__acid_site_pka_rank_4,pka__acid_site_pka_rank_5,pka__acid_site_pka_rank_6,pka__acid_site_pka_rank_7,pka__acid_site_pka_rank_8,pka__acid_site_pka_rank_9,pka__acid_site_pka_std,pka__acid_site_pka_sum,pka__base_site_pka_max,pka__base_site_pka_mean,pka__base_site_pka_min,pka__base_site_pka_range,pka__base_site_pka_rank_1,pka__base_site_pka_rank_10,pka__base_site_pka_rank_11,pka__base_site_pka_rank_2,pka__base_site_pka_rank_3,pka__base_site_pka_rank_4,pka__base_site_pka_rank_5,pka__base_site_pka_rank_6,pka__base_site_pka_rank_7,pka__base_site_pka_rank_8,pka__base_site_pka_rank_9,pka__base_site_pka_std,pka__base_site_pka_sum,pka__fraction_neutral,pka__has_acidic_site,pka__has_basic_site,pka__is_amphoteric,pka__logd_estimate,pka__logd_ph,pka__logp_wildman_crippen,pka__most_acidic_pka,pka__most_basic_pka,pka__num_acidic_sites,pka__num_basic_sites,pka__num_ionizable_sites,pka__warning_amphoteric,pka__warning_count,pka__warning_fraction_neutral_clamped,pka__warning_fraction_neutral_tiny,pka__warning_multiple_acidic_sites,pka__warning_multiple_basic_sites,rdkit__ExactMolWt,rdkit__FractionCSP3,rdkit__HeavyAtomCount,rdkit__HeavyAtomMolWt,rdkit__LabuteASA,rdkit__MaxAbsPartialCharge,rdkit__MaxPartialCharge,rdkit__MinAbsPartialCharge,rdkit__MinPartialCharge,rdkit__MolLogP,rdkit__MolWt,rdkit__NHOHCount,rdkit__NOCount,rdkit__NumAliphaticCarbocycles,rdkit__NumAliphaticHeterocycles,rdkit__NumAliphaticRings,rdkit__NumAromaticCarbocycles,rdkit__NumAromaticHeterocycles,rdkit__NumAromaticRings,rdkit__NumHAcceptors,rdkit__NumHDonors,rdkit__NumHeteroatoms,rdkit__NumRotatableBonds,rdkit__NumSaturatedCarbocycles,rdkit__NumSaturatedHeterocycles,rdkit__NumSaturatedRings,rdkit__RingCount,rdkit__TPSA,rdkit__fr_Al_COO,rdkit__fr_Al_OH,rdkit__fr_Al_OH_noTert,rdkit__fr_ArN,rdkit__fr_Ar_COO,rdkit__fr_Ar_N,rdkit__fr_Ar_NH,rdkit__fr_Ar_OH,rdkit__fr_COO,rdkit__fr_COO2,rdkit__fr_C_O,rdkit__fr_C_O_noCOO,rdkit__fr_C_S,rdkit__fr_HOCCN,rdkit__fr_Imine,rdkit__fr_NH0,rdkit__fr_NH1,rdkit__fr_NH2,rdkit__fr_N_O,rdkit__fr_Ndealkylation1,rdkit__fr_Ndealkylation2,rdkit__fr_Nhpyrrole,rdkit__fr_SH,rdkit__fr_aldehyde,rdkit__fr_alkyl_carbamate,rdkit__fr_alkyl_halide,rdkit__fr_allylic_oxid,rdkit__fr_amide,rdkit__fr_amidine,rdkit__fr_aniline,rdkit__fr_aryl_methyl,rdkit__fr_azide,rdkit__fr_azo,rdkit__fr_barbitur,rdkit__fr_benzene,rdkit__fr_benzodiazepine,rdkit__fr_bicyclic,rdkit__fr_diazo,rdkit__fr_dihydropyridine,rdkit__fr_epoxide,rdkit__fr_ester,rdkit__fr_ether,rdkit__fr_furan,rdkit__fr_guanido,rdkit__fr_halogen,rdkit__fr_hdrzine,rdkit__fr_hdrzone,rdkit__fr_imidazole,rdkit__fr_imide,rdkit__fr_isocyan,rdkit__fr_isothiocyan,rdkit__fr_ketone,rdkit__fr_ketone_Topliss,rdkit__fr_lactam,rdkit__fr_lactone,rdkit__fr_methoxy,rdkit__fr_morpholine,rdkit__fr_nitrile,rdkit__fr_nitro,rdkit__fr_nitro_arom,rdkit__fr_nitro_arom_nonortho,rdkit__fr_nitroso,rdkit__fr_oxazole,rdkit__fr_oxime,rdkit__fr_para_hydroxylation,rdkit__fr_phenol,rdkit__fr_phenol_noOrthoHbond,rdkit__fr_phos_acid,rdkit__fr_phos_ester,rdkit__fr_piperdine,rdkit__fr_piperzine,rdkit__fr_priamide,rdkit__fr_prisulfonamd,rdkit__fr_pyridine,rdkit__fr_quatN,rdkit__fr_sulfide,rdkit__fr_sulfonamd,rdkit__fr_sulfone,rdkit__fr_term_acetylene,rdkit__fr_tetrazole,rdkit__fr_thiazole,rdkit__fr_thiocyan,rdkit__fr_thiophene,rdkit__fr_unbrch_alkane,rdkit__fr_urea,rdkit__qed
CN1CN=C2C1=N[C-][N+](O)=C2N,3.9139,3.9139,3.9139,0.0,3.9139,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.9139,7.7608,6.90825,5.2824,2.4784,7.7608,,,7.4305,7.1593,5.2824,,,,,,0.9625488156452118,27.633,0.0001,1,1,1,-5.5065,7.4,-1.5024,3.9139,7.7608,1,4,5,1,2,0,0,0,1,166.072884876,0.3333333333333333,12.0,158.1,69.29623485581989,0.3946781587617448,0.2110175822011948,0.2110175822011948,-0.3946781587617448,-1.5024099999999994,166.164,3.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,77.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2609533328917397
CCN(CC)c1ccc(-c2ccc(-c3ccc(N(CC)CC)cc3)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.3418,6.3418,6.3418,0.0,6.3418,,,6.3418,,,,,,,,0.0,12.6836,0.9196,0,1,0,6.6766,7.4,6.713,,6.3418,0,2,2,0,1,0,0,0,1,372.256549024,0.3076923076923077,28.0,340.3000000000001,169.9847957872046,0.372091653577031,0.0365918312324126,0.0365918312324126,-0.372091653577031,6.713000000000007,372.5560000000001,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,3.0,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4332423903475475
CC(=O)OC1C(O)C2OC3C=C(C)C(OC(=O)CC(C)C)CC3(OC(C)=O)C1(C)C21CO1,13.1355,13.1355,13.1355,0.0,13.1355,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.1355,,,,,,,,,,,,,,,,,0.0,1.0,1,0,0,1.4451,7.4,1.4451,13.1355,,1,0,1,0,0,0,0,0,0,452.2046326039999,0.782608695652174,32.0,420.24400000000026,186.90157609811544,0.4588131027898317,0.3061456437394477,0.3061456437394477,-0.4588131027898317,1.445099999999999,452.5000000000003,1.0,9.0,2.0,2.0,4.0,0.0,0.0,0.0,9.0,1.0,9.0,5.0,1.0,2.0,3.0,4.0,120.89,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2858114983514036
C[C@H]1C[C@H]2OC(=O)[C@H](C)[C@H]2C[C@@]2(C)[C@H](O)C[C@H](O)C[C@H]12,13.8317,13.8185,13.8053,0.0263999999999988,13.8053,,,,,,,,,,,13.8317,,,,,,,,,,,,,,0.0131999999999994,27.637,,,,,,,,,,,,,,,,,0.0,1.0,1,0,0,1.7321,7.4,1.7321,13.8053,,2,0,2,0,1,0,0,1,0,282.183109312,0.9375,20.0,256.172,120.05942411713364,0.4618224981447486,0.3088584575780828,0.3088584575780828,-0.4618224981447486,1.7321,282.38,2.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,2.0,1.0,3.0,3.0,66.76,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6640843907647336
COc1ccc2c(c1)-c1c(OC)c(OC)cc3ccnc(c13)C2=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6223,1.6223,1.6223,0.0,1.6223,,,,,,,,,,,0.0,1.6223,1.0,0,1,0,3.472,7.4,3.472,,1.6223,0,1,1,0,0,0,0,0,0,321.10010796,0.1578947368421052,24.0,306.21200000000005,138.3459049308643,0.4967446653664221,0.212130793995264,0.212130793995264,-0.4967446653664221,3.472000000000002,321.33200000000005,0.0,5.0,1.0,0.0,1.0,2.0,1.0,3.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,4.0,57.65,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578108451122366
O=c1c2cc(O)ccc2oc2cc(O)cc(O)c12,7.569,6.9644,6.5366,1.0324,6.5366,,,,,,,,,,,6.7876,,,,,,,7.569,,,,,,,0.4396256892706187,20.8932,,,,,,,,,,,,,,,,,0.0,0.1205,1,0,0,1.1439,7.4,2.063,6.5366,,3,0,3,0,1,0,0,1,0,244.037173356,0.0,18.0,236.13799999999995,100.14377236360824,0.5079370014308849,0.2039236124501529,0.2039236124501529,-0.5079370014308849,2.063,244.202,3.0,5.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263727712755552
COc1cc(O)c2c(=O)c3cc(OC)ccc3oc2c1,6.7525,6.7525,6.7525,0.0,6.7525,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.7525,,,,,,,,,,,,,,,,,0.0,0.1838,1,0,0,1.9333,7.4,2.669,6.7525,,1,0,1,0,0,0,0,0,0,272.06847348400004,0.1333333333333333,20.0,260.16,113.5122795470232,0.5068927371731996,0.203923741420049,0.203923741420049,-0.5068927371731996,2.6690000000000005,272.256,1.0,5.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,1.0,5.0,2.0,0.0,0.0,0.0,3.0,68.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7262165151453279
O=C(O)C1CSC(c2ccccc2O)N1C(=O)CCSSCCC(=O)N1C(C(=O)O)CSC1c1ccccc1O,8.8692,5.780349999999999,2.6915,6.1777,2.6915,,,,,,,,,,,2.6915,,,,,,,8.8692,8.8692,,,,,,3.0888499999999994,23.1214,,,,,,,,,,,,,,,,,0.0,0.0,1,0,0,-0.6945,7.4,4.014,2.6915,,4,0,4,0,1,0,0,1,0,624.0728498560001,0.3846153846153846,40.0,596.5600000000001,246.82111755723147,0.5075590685290639,0.3268386563865512,0.3268386563865512,-0.5075590685290639,4.014000000000004,624.7840000000003,4.0,10.0,0.0,2.0,2.0,2.0,0.0,2.0,10.0,4.0,14.0,11.0,0.0,2.0,2.0,4.0,155.67999999999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2108034685104873
c1ccc2c(c1)-c1cc3ccccc3cc1C1NC21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.5465,6.5465,6.5465,0.0,6.5465,,,,,,,,,,,0.0,6.5465,0.8771,0,1,0,4.1488,7.4,4.2058,,6.5465,0,1,1,0,0,0,0,0,0,243.104799416,0.1111111111111111,19.0,230.205,111.438245962639,0.2996739333748348,0.0529897942482208,0.0529897942482208,-0.2996739333748348,4.205800000000003,243.309,1.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,21.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5869679063753442
O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,12.5489,11.75465,10.9604,1.5884999999999998,10.9604,,,,,,,,,,,12.5489,,,,,,,,,,,,,,0.7942499999999999,23.5093,5.3627,4.6387,3.9147,1.4480000000000004,5.3627,,,3.9147,,,,,,,,0.7240000000000002,9.2774,0.9906,1,1,1,1.0184,7.4,1.0225,10.9604,5.3627,2,2,4,1,3,0,0,1,1,298.142975816,0.1875,22.0,280.20200000000006,128.4756226496372,0.3519853628395678,0.2649828421319022,0.2649828421319022,-0.3519853628395678,1.0224999999999989,298.346,3.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,6.0,7.0,0.0,0.0,0.0,2.0,83.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263360770159846
CCC1(c2ccccc2)C(=O)NCNC1=O,11.8999,11.8999,11.8999,0.0,11.8999,,,,,,,,,,,11.8999,,,,,,,,,,,,,,0.0,23.7998,,,,,,,,,,,,,,,,,0.0,1.0,1,0,0,0.5379,7.4,0.5379,11.8999,,2,0,2,0,1,0,0,1,0,218.105527688,0.3333333333333333,16.0,204.144,94.037993219651,0.3374657196198992,0.2410768782031805,0.2410768782031805,-0.3374657196198992,0.5378999999999999,218.256,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7116448391760646
CCOCCc1c(-c2ccccc2)nc(N)n2ncnc12,13.6659,13.6659,13.6659,0.0,13.6659,,,,,,,,,,,13.6659,,,,,,,,,,,,,,0.0,27.3318,4.8289,3.03106,2.335,2.4939,4.8289,,,2.8424,2.5779,2.5711,2.335,,,,,0.9131525581193976,15.1553,0.9973,1,1,1,1.9513,7.4,1.9525,13.6659,4.8289,2,5,7,1,3,0,0,1,1,283.143310164,0.2666666666666666,21.0,266.199,122.14725961612363,0.3813904791198582,0.2233319983313929,0.2233319983313929,-0.3813904791198582,1.9525,283.33500000000004,2.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,1.0,6.0,5.0,0.0,0.0,0.0,3.0,78.33,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7240418013725355
O=C1Nc2ccc([N+](=O)[O-])cc2C1=O,8.2608,8.2608,8.2608,0.0,8.2608,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.2608,1.9871,1.9871,1.9871,0.0,1.9871,,,,,,,,,,,0.0,1.9871,0.8789,1,1,1,0.6735,7.4,0.7296,8.2608,1.9871,1,1,2,1,1,0,0,0,0,192.017106608,0.0,14.0,188.098,77.68133830095633,0.318419534284987,0.2963705101017557,0.2963705101017557,-0.318419534284987,0.7296,192.13,1.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,6.0,1.0,0.0,0.0,0.0,2.0,89.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4031283205699953
COC(=O)Nc1nc2cc(OS(=O)(=O)c3ccc(F)cc3)ccc2[nH]1,9.6991,9.44955,9.2,0.4991000000000003,9.2,,,,,,,,,,,9.6991,,,,,,,,,,,,,,0.2495500000000001,18.8991,4.5139,4.30315,4.0924,0.4215,4.5139,,,4.0924,,,,,,,,0.21075,8.6063,0.9831,1,1,1,2.6406,7.4,2.648,9.2,4.5139,2,2,4,1,3,0,0,1,1,365.048169704,0.0666666666666666,25.0,353.2460000000001,141.26726689148663,0.452571857172807,0.4131899634176847,0.4131899634176847,-0.452571857172807,2.648000000000001,365.342,2.0,8.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,2.0,10.0,4.0,0.0,0.0,0.0,3.0,110.38,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6878919485668906
COc1cc(OC)c2c(c1)OC1OC=CC21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,1.0,0,0,0,2.0498,7.4,2.0498,,,0,0,0,0,0,0,0,0,0,220.073558864,0.3333333333333333,16.0,208.128,93.37397138466142,0.4964805282281777,0.2503041227430151,0.2503041227430151,-0.4964805282281777,2.0498,220.224,0.0,4.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,36.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7639571621185461
Cc1ccc(N=Nc2c(O)ccc3ccccc23)c([N+](=O)[O-])c1,8.8115,8.8115,8.8115,0.0,8.8115,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.8115,,,,,,,,,,,,,,,,,0.0,0.9627,1,0,0,5.1609,7.4,5.1774,8.8115,,1,0,1,0,0,0,0,0,0,307.095691276,0.0588235294117647,23.0,294.20500000000004,131.4290912908777,0.5055931439187965,0.2964832190143523,0.2964832190143523,-0.5055931439187965,5.177420000000005,307.3090000000001,1.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,1.0,6.0,3.0,0.0,0.0,0.0,3.0,88.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4106332093057892
